Bdrms,Baths_total,FinishedSqft,Lotsize,Sale_date,Year,Month,Sale_price
4,3,2632,5040,2021-05-04,2021,5,225000
4,2,1982,4788,2021-03-12,2021,3,53000
6,1,1611,5000,2021-08-05,2021,8,47000
4,2,2326,5625,2021-07-19,2021,7,50000
4,2,1472,4375,2021-04-29,2021,4,70000
3,1,1116,2940,2021-03-11,2021,3,33000
5,4,2772,6000,2021-02-19,2021,2,70000
4,1,1477,5000,2021-06-17,2021,6,110000
3,2,1762,4560,2021-07-14,2021,7,71000
4,2,1875,5680,2021-03-22,2021,3,50000
3,2,1785,3360,2021-03-19,2021,3,72000
4,2,1838,4200,2021-02-05,2021,2,59900
3,1,1080,4216,2021-06-25,2021,6,50000
4,2,2394,4200,2021-06-01,2021,6,92400
2,1,963,4200,2021-03-02,2021,3,25000
4,1,1427,5350,2021-10-04,2021,10,83000
3,1,1685,5000,2021-04-30,2021,4,85000
4,2,2326,5000,2021-12-17,2021,12,84000
3,1,1296,4375,2021-08-27,2021,8,60000
4,2,2272,4000,2021-07-16,2021,7,68750
4,2,1666,3600,2021-04-23,2021,4,52000
4,2,2088,3690,2021-02-25,2021,2,88000
3,1,1435,5000,2021-09-21,2021,9,65900
4,2,2084,5000,2021-12-30,2021,12,75000
3,2,1856,4093,2021-06-28,2021,6,65000
4,2,2223,4440,2021-04-16,2021,4,90000
4,2,1479,3600,2021-11-05,2021,11,120000
4,2,1863,3750,2021-07-23,2021,7,136900
5,1,1489,5625,2021-02-15,2021,2,45000
3,1,1221,3750,2021-02-19,2021,2,43000
7,3,3121,3750,2021-04-01,2021,4,70000
2,2,1155,3750,2021-10-13,2021,10,31000
4,2,2109,3840,2021-04-23,2021,4,75000
2,1,1029,3968,2021-08-25,2021,8,65000
5,2,2018,6960,2021-03-02,2021,3,119900
3,1,1241,2400,2021-08-02,2021,8,45000
3,1,995,5625,2021-01-20,2021,1,43000
4,2,2383,5084,2021-05-27,2021,5,63000
3,2,1613,4960,2021-10-01,2021,10,100000
4,2,2000,4250,2021-06-21,2021,6,78000
4,2,1999,4250,2021-07-06,2021,7,128000
4,2,2005,4250,2021-05-28,2021,5,89900
4,2,1956,4080,2021-01-22,2021,1,40000
4,2,2392,4800,2021-03-08,2021,3,113000
7,2,2091,7440,2021-07-23,2021,7,70000
3,2,1746,3750,2021-04-12,2021,4,40000
5,1,1482,4480,2021-03-30,2021,3,50000
2,1,968,4960,2021-01-22,2021,1,46000
5,2,1820,6820,2021-09-17,2021,9,85000
4,2,1504,3423,2021-02-17,2021,2,105000
3,2,1247,4200,2021-03-19,2021,3,245000
3,2,2157,8400,2021-04-29,2021,4,275000
8,2,4003,4800,2021-06-03,2021,6,395000
8,4,4442,6000,2021-08-02,2021,8,515000
6,4,3035,6000,2021-09-17,2021,9,625000
6,5,4366,11532,2021-06-14,2021,6,1150000
6,3,3639,5520,2021-07-30,2021,7,450000
4,4,3421,10800,2021-02-19,2021,2,650000
4,4,2865,7200,2021-06-30,2021,6,565000
6,2,3535,6500,2021-04-23,2021,4,401000
4,2,2508,4800,2021-07-01,2021,7,415000
5,2,3049,4800,2021-02-25,2021,2,350000
4,3,1735,5400,2021-06-16,2021,6,270000
4,2,1765,5400,2021-04-19,2021,4,345000
4,2,1979,6650,2021-04-19,2021,4,443500
3,2,1860,6450,2021-07-06,2021,7,425000
6,2,2617,4800,2021-03-26,2021,3,257500
6,2,3009,4800,2021-04-30,2021,4,380000
6,2,2593,4800,2021-05-14,2021,5,310000
6,2,2750,5400,2021-04-15,2021,4,325000
8,2,2888,5400,2021-04-15,2021,4,325000
5,2,2018,4800,2021-07-22,2021,7,325000
4,2,2578,5760,2021-04-26,2021,4,270000
4,2,1987,3894,2021-09-03,2021,9,299900
4,1,1404,4838,2021-02-25,2021,2,188500
2,2,976,3600,2021-01-25,2021,1,141000
3,2,1661,4720,2021-05-18,2021,5,280000
4,2,1551,3600,2021-07-09,2021,7,262000
6,2,3075,3600,2021-04-08,2021,4,312000
5,3,1887,3600,2021-05-14,2021,5,262500
6,2,1792,3600,2021-05-26,2021,5,310000
4,2,1877,3600,2021-04-15,2021,4,274000
3,2,1246,3600,2021-01-15,2021,1,225000
6,2,2132,3600,2021-08-24,2021,8,315000
4,2,2205,0,2021-06-01,2021,6,280000
6,2,2200,3600,2021-05-10,2021,5,275000
5,2,1754,4632,2021-03-19,2021,3,298000
2,2,1239,3600,2021-06-08,2021,6,235000
6,2,2496,3600,2021-01-29,2021,1,348100
5,2,2140,4920,2021-06-03,2021,6,291500
4,2,1611,4800,2021-09-16,2021,9,315000
4,1,1604,4920,2021-04-20,2021,4,225000
3,2,1711,3600,2021-04-09,2021,4,175000
4,2,1461,3600,2021-01-08,2021,1,98000
6,3,3125,4400,2021-09-17,2021,9,225000
5,2,1331,3600,2021-09-08,2021,9,60000
4,2,1858,3600,2021-06-25,2021,6,80000
3,2,1188,3600,2021-07-02,2021,7,220000
4,2,1704,4305,2021-01-10,2021,1,210000
3,1,1086,3600,2021-05-28,2021,5,180887
4,2,1815,4690,2021-05-18,2021,5,254000
3,2,1648,3600,2021-04-26,2021,4,196900
5,2,2120,3600,2021-06-28,2021,6,280000
3,3,2873,7200,2021-07-15,2021,7,318000
3,2,1956,3600,2021-07-23,2021,7,318000
4,3,1252,3720,2021-11-04,2021,11,325000
4,2,1870,3600,2021-07-22,2021,7,180000
3,2,1525,4200,2021-05-25,2021,5,120000
4,2,2354,4270,2021-03-11,2021,3,75000
5,2,2598,4270,2021-05-27,2021,5,93000
6,2,2272,4200,2021-05-28,2021,5,105000
4,2,2321,3600,2021-04-16,2021,4,250000
4,2,1932,3078,2021-05-28,2021,5,207155
4,2,1868,5640,2021-09-24,2021,9,245000
4,2,1380,3600,2021-05-24,2021,5,301000
4,2,1959,4125,2021-04-23,2021,4,200000
4,1,1346,3750,2021-02-19,2021,2,244000
3,2,1654,5000,2021-02-26,2021,2,169900
3,3,928,3600,2021-08-12,2021,8,300000
5,2,2112,6298,2021-05-14,2021,5,270000
3,2,1200,4440,2021-01-28,2021,1,198000
4,2,1934,3770,2021-07-27,2021,7,220000
4,2,1747,3450,2021-09-10,2021,9,140000
4,2,1737,3450,2021-11-09,2021,11,240000
2,1,1200,3600,2021-01-04,2021,1,95000
4,2,1883,3600,2021-08-02,2021,8,189000
4,2,2003,4920,2021-06-11,2021,6,84000
5,1,1447,9240,2021-02-04,2021,2,90000
3,1,1152,10500,2021-09-28,2021,9,71200
5,2,1964,3090,2021-06-04,2021,6,85000
6,2,2894,4840,2021-04-08,2021,4,104900
4,2,1946,7355,2021-06-21,2021,6,83700
5,2,1531,2700,2021-05-24,2021,5,92500
7,2,2847,6150,2021-03-22,2021,3,74000
4,2,2254,3500,2021-08-25,2021,8,100000
6,3,2459,4480,2021-04-30,2021,4,185000
3,1,1625,5040,2021-07-01,2021,7,70000
4,2,2624,5040,2021-05-28,2021,5,135000
4,2,1973,4182,2021-05-05,2021,5,100000
5,2,2346,4305,2021-06-30,2021,6,25000
3,1,1065,7500,2021-04-29,2021,4,39900
2,2,1655,3750,2021-05-28,2021,5,74000
4,2,1428,3750,2021-04-01,2021,4,30000
4,2,1922,3750,2021-05-28,2021,5,50500
3,1,1062,7500,2021-09-03,2021,9,40000
4,3,1856,3750,2021-07-21,2021,7,109000
3,1,1182,2400,2021-05-20,2021,5,22200
4,2,1926,3750,2021-05-28,2021,5,62900
2,1,1169,1750,2021-06-30,2021,6,40000
4,2,2352,11100,2021-08-10,2021,8,114000
4,1,1502,8942,2021-03-08,2021,3,60000
4,2,1855,4352,2021-07-15,2021,7,35100
4,2,2196,4914,2021-09-17,2021,9,43000
3,1,1638,5040,2021-08-24,2021,8,46000
4,2,1761,2664,2021-04-30,2021,4,72500
3,2,1678,8750,2021-03-30,2021,3,45000
4,2,1621,3750,2021-03-05,2021,3,23000
4,2,2348,5544,2021-05-28,2021,5,58000
4,2,1919,6215,2021-10-15,2021,10,89900
3,1,1203,3600,2021-06-01,2021,6,55000
4,2,1728,4340,2021-06-17,2021,6,54000
3,1,1786,5120,2021-06-04,2021,6,70100
4,2,2047,5760,2021-05-14,2021,5,27000
4,2,1375,5080,2021-06-08,2021,6,40995
4,2,2443,4480,2021-10-15,2021,10,64000
5,2,2036,3840,2021-09-15,2021,9,65000
5,2,1565,3840,2021-09-10,2021,9,26000
4,1,1305,3600,2021-05-03,2021,5,35000
3,2,1460,1500,2021-08-31,2021,8,62000
5,3,2566,4880,2021-03-19,2021,3,60000
3,2,1289,7302,2021-10-29,2021,10,34500
2,1,1186,2400,2021-01-22,2021,1,30000
5,2,1654,3600,2021-07-22,2021,7,65000
4,2,2260,4800,2021-03-31,2021,3,80000
4,2,2086,4200,2021-08-30,2021,8,62500
4,2,1701,3060,2021-04-27,2021,4,37000
3,2,1553,3840,2021-04-29,2021,4,31000
3,2,1553,3840,2021-07-20,2021,7,36000
4,2,1320,3055,2021-06-09,2021,6,17500
4,2,2302,3712,2021-02-23,2021,2,43000
5,2,1884,6300,2021-01-22,2021,1,49000
4,2,1884,6300,2021-07-06,2021,7,60000
3,1,1494,3960,2021-05-12,2021,5,67000
4,2,1540,2688,2021-06-28,2021,6,63900
4,2,1194,5980,2021-05-11,2021,5,26100
4,2,2184,3600,2021-09-30,2021,9,51500
8,5,3072,4800,2021-04-28,2021,4,60000
3,1,1236,5280,2021-07-26,2021,7,35000
4,2,2458,7560,2021-06-14,2021,6,73100
4,1,1268,3780,2021-11-01,2021,11,36000
4,1,1274,3402,2021-04-01,2021,4,70000
4,2,1444,6300,2021-08-02,2021,8,35000
3,1,1246,3780,2021-08-31,2021,8,40000
2,2,1144,3780,2021-01-11,2021,1,36500
4,2,2492,4662,2021-06-03,2021,6,28900
4,1,1371,3960,2021-09-30,2021,9,63000
4,2,1520,3600,2021-01-14,2021,1,35000
3,2,1717,4800,2021-08-13,2021,8,149900
3,2,1391,4200,2021-02-08,2021,2,55000
3,2,1659,4560,2021-09-27,2021,9,152900
5,3,1673,6120,2021-04-01,2021,4,183000
2,1,875,3060,2021-08-27,2021,8,40000
3,1,1509,4800,2021-06-04,2021,6,150000
4,1,1309,3450,2021-08-02,2021,8,73500
3,1,1639,4200,2021-06-07,2021,6,138000
4,2,1744,4560,2021-02-09,2021,2,61500
4,2,1407,4746,2021-04-14,2021,4,160000
4,2,1774,7432,2021-02-04,2021,2,40500
4,2,2016,4800,2021-07-12,2021,7,82400
3,3,1354,4800,2021-04-06,2021,4,88000
4,2,1909,4800,2021-04-15,2021,4,107500
2,1,1254,3600,2021-04-26,2021,4,44500
3,3,1856,4600,2021-06-01,2021,6,132900
2,2,1453,4800,2021-04-26,2021,4,110000
3,2,1416,5040,2021-03-10,2021,3,138000
4,2,3204,5040,2021-02-01,2021,2,156000
3,2,2062,5040,2021-04-12,2021,4,196000
4,3,1734,5040,2021-09-08,2021,9,206000
6,2,2754,4800,2021-05-06,2021,5,137000
3,2,1306,4800,2021-07-01,2021,7,150000
3,1,1473,4800,2021-06-09,2021,6,112000
4,2,2427,4800,2021-06-18,2021,6,160000
4,2,1580,4800,2021-02-04,2021,2,149000
3,2,2135,5040,2021-02-16,2021,2,179900
5,2,1797,5125,2021-09-29,2021,9,205000
3,2,1569,5160,2021-05-21,2021,5,150001
3,2,1719,7200,2021-05-25,2021,5,231000
3,2,1719,7200,2021-09-11,2021,9,230000
4,3,1789,5375,2021-06-04,2021,6,220000
4,1,1561,5375,2021-03-22,2021,3,110000
3,2,2270,5400,2021-07-16,2021,7,155000
4,2,1870,5040,2021-01-08,2021,1,135500
3,2,2193,4879,2021-09-09,2021,9,235000
6,5,4334,6630,2021-05-28,2021,5,206000
3,3,1858,6630,2021-01-06,2021,1,120000
5,2,2483,4480,2021-08-20,2021,8,100000
4,2,2320,4480,2021-10-04,2021,10,195000
4,2,1969,4592,2021-01-12,2021,1,146000
5,2,1783,4992,2021-06-16,2021,6,200000
3,2,1578,4784,2021-08-23,2021,8,178000
4,2,1962,4888,2021-03-25,2021,3,197500
3,2,1233,4888,2021-03-25,2021,3,148000
4,3,2822,4800,2021-08-04,2021,8,240000
3,1,1364,4800,2021-12-10,2021,12,154900
3,3,2001,4800,2021-10-14,2021,10,163450
3,2,1810,4800,2021-12-13,2021,12,190000
3,2,1695,4800,2021-04-12,2021,4,165000
3,3,1718,4800,2021-08-09,2021,8,170000
4,2,2412,4920,2021-02-10,2021,2,125000
3,2,1504,4800,2021-06-02,2021,6,190000
5,4,3132,4800,2021-10-08,2021,10,235000
3,2,1767,4961,2021-02-26,2021,2,204500
3,2,1903,4961,2021-07-29,2021,7,215000
3,1,1045,4797,2021-08-31,2021,8,103000
4,2,2414,4760,2021-11-24,2021,11,190000
3,1,1144,4800,2021-07-19,2021,7,115000
3,2,1687,4440,2021-02-04,2021,2,125000
3,1,1227,5160,2021-10-29,2021,10,159900
2,1,1131,5084,2021-11-15,2021,11,124000
4,2,2497,4920,2021-12-17,2021,12,165000
4,2,2734,4560,2021-05-12,2021,5,140000
2,2,1190,5160,2021-07-23,2021,7,158500
3,2,1301,4326,2021-04-30,2021,4,138000
3,2,1585,5400,2021-05-21,2021,5,189000
5,2,2897,5400,2021-07-23,2021,7,200000
3,3,1889,4800,2021-04-26,2021,4,121500
2,2,1704,4800,2021-08-23,2021,8,177500
4,3,1796,4800,2021-11-29,2021,11,295000
4,3,1931,5200,2021-11-16,2021,11,242900
4,3,2558,5400,2021-01-13,2021,1,130000
3,2,1835,10800,2021-06-10,2021,6,250375
2,2,1319,5400,2021-11-30,2021,11,155000
4,2,1633,5400,2021-02-02,2021,2,120000
2,1,1154,4800,2021-05-26,2021,5,115000
3,1,1228,3979,2021-01-28,2021,1,110000
2,2,1274,4800,2021-05-05,2021,5,125000
2,1,1301,5200,2021-09-10,2021,9,125000
3,2,1603,4160,2021-01-20,2021,1,135000
4,2,2944,6000,2021-11-19,2021,11,210000
3,3,1637,4800,2021-08-02,2021,8,185000
5,2,2450,4800,2021-07-30,2021,7,170000
4,2,2016,5257,2021-07-13,2021,7,162000
3,2,2418,4524,2021-07-15,2021,7,165000
6,2,2397,7800,2021-04-26,2021,4,140000
4,2,1827,6500,2021-06-25,2021,6,165000
2,1,761,4750,2021-04-06,2021,4,159140
3,1,1116,5640,2021-01-27,2021,1,153900
3,1,1133,4800,2021-06-11,2021,6,181000
4,2,1476,4800,2021-06-02,2021,6,199900
3,1,1344,5160,2021-03-12,2021,3,187400
3,1,1232,5160,2021-06-30,2021,6,180000
3,1,1103,6875,2021-05-12,2021,5,181500
3,1,946,4368,2021-04-23,2021,4,155000
4,1,1193,6250,2021-07-08,2021,7,175000
4,1,1194,6250,2021-04-14,2021,4,175000
4,2,2268,4400,2021-01-15,2021,1,170000
3,2,1456,6030,2021-06-25,2021,6,265500
5,2,1868,5355,2021-06-30,2021,6,185000
3,1,1479,4838,2021-02-17,2021,2,149000
3,1,1375,4800,2021-06-16,2021,6,175000
3,1,1522,4800,2021-06-24,2021,6,210000
3,2,1426,4800,2021-06-18,2021,6,220000
3,1,1122,4800,2021-03-31,2021,3,131000
3,1,1015,5040,2021-09-02,2021,9,175000
4,3,1285,4800,2021-04-16,2021,4,235000
3,2,1269,5504,2021-06-09,2021,6,195000
3,1,1070,4800,2021-08-18,2021,8,180000
3,2,1275,4800,2021-11-09,2021,11,260500
2,1,1176,4920,2021-08-10,2021,8,171100
4,3,1457,5355,2021-11-30,2021,11,308000
3,1,1176,6750,2021-01-13,2021,1,142900
4,2,2198,5400,2021-09-24,2021,9,162000
5,2,1510,7800,2021-09-28,2021,9,238000
4,2,1176,8775,2021-11-22,2021,11,190000
3,1,1006,4800,2021-04-09,2021,4,134900
3,1,1164,5040,2021-03-01,2021,3,155000
3,1,1200,5400,2021-06-25,2021,6,150000
2,1,1381,5040,2021-09-14,2021,9,155000
3,1,1108,4838,2021-04-23,2021,4,160000
3,2,1198,4902,2021-08-21,2021,8,165000
3,1,1220,5130,2021-09-17,2021,9,171000
3,2,1215,4730,2021-06-22,2021,6,180000
2,1,1261,4800,2021-03-16,2021,3,200000
2,2,1036,4800,2021-10-29,2021,10,192500
3,1,1003,4800,2021-06-18,2021,6,170000
3,2,1392,4800,2021-08-24,2021,8,180000
3,2,1454,6480,2021-07-21,2021,7,190000
3,2,1554,6360,2021-05-03,2021,5,270135
4,1,1084,4800,2021-05-28,2021,5,168000
3,2,1092,5000,2021-08-02,2021,8,208000
2,1,694,5000,2021-03-26,2021,3,129500
3,1,1176,5000,2021-03-03,2021,3,169000
4,1,1170,5400,2021-01-20,2021,1,145000
4,2,2086,5000,2021-06-04,2021,6,180000
4,1,1212,6160,2021-04-02,2021,4,167500
4,2,1350,5000,2021-04-08,2021,4,180000
4,2,1037,4800,2021-08-27,2021,8,220000
4,2,2352,4800,2021-04-20,2021,4,232500
3,2,1590,9920,2021-06-09,2021,6,260000
3,1,1222,4800,2021-01-20,2021,1,164900
4,2,2091,4800,2021-10-01,2021,10,230000
2,1,944,4560,2021-02-26,2021,2,175000
4,2,2352,4960,2021-02-01,2021,2,239900
4,1,1018,6250,2021-12-06,2021,12,136000
3,1,1048,5000,2021-04-09,2021,4,173000
4,2,1172,6250,2021-02-08,2021,2,250000
5,2,2179,5000,2021-05-12,2021,5,200000
3,1,1097,5000,2021-06-09,2021,6,215000
3,2,2258,6600,2021-09-10,2021,9,243000
2,1,1092,5000,2021-06-01,2021,6,170000
3,2,1032,5000,2021-06-15,2021,6,190000
4,2,1072,5000,2021-07-14,2021,7,216000
3,1,1227,6780,2021-07-14,2021,7,215000
3,1,1102,5000,2021-04-30,2021,4,160000
4,2,1352,5000,2021-06-15,2021,6,213500
4,3,2016,5400,2021-08-19,2021,8,228000
3,2,996,5000,2021-06-29,2021,6,175000
3,1,1176,5000,2021-06-29,2021,6,195000
3,2,1441,6307,2021-02-03,2021,2,242500
3,2,1448,6500,2021-07-27,2021,7,215000
3,2,1666,6000,2021-07-06,2021,7,272000
3,2,1418,6120,2021-04-23,2021,4,195000
3,2,2030,6120,2021-06-11,2021,6,300000
3,1,1256,6120,2021-02-02,2021,2,185000
3,2,1889,5400,2021-09-16,2021,9,238000
4,3,2455,5400,2021-08-26,2021,8,250000
3,2,1293,5000,2021-03-10,2021,3,235000
4,1,1348,5000,2021-07-12,2021,7,190000
4,4,1728,5625,2021-03-19,2021,3,200000
4,2,1728,6250,2021-07-12,2021,7,205000
4,1,1309,5000,2021-01-12,2021,1,182800
3,2,1435,5000,2021-08-19,2021,8,240000
3,1,1184,5000,2021-09-15,2021,9,179000
3,2,1149,8024,2021-04-13,2021,4,261000
2,1,1422,5320,2021-01-08,2021,1,175000
4,2,1642,5760,2021-02-24,2021,2,215000
3,1,1495,4800,2021-06-28,2021,6,206500
3,3,1418,4800,2021-06-30,2021,6,250000
4,3,1893,5000,2021-05-13,2021,5,265000
3,1,1006,5000,2021-08-20,2021,8,170000
3,2,1454,5000,2021-06-15,2021,6,235000
4,2,1382,6250,2021-02-05,2021,2,167000
3,2,1629,5000,2021-09-20,2021,9,289000
3,2,1136,5000,2021-05-04,2021,5,218000
3,2,1092,5000,2021-05-26,2021,5,205000
3,1,1243,5000,2021-03-25,2021,3,232000
3,1,1462,4800,2021-06-04,2021,6,215000
4,1,1728,5280,2021-05-24,2021,5,250000
3,2,1332,4800,2021-02-05,2021,2,167500
4,2,1257,5024,2021-11-12,2021,11,215000
3,2,1132,6250,2021-08-19,2021,8,250250
3,2,1428,6250,2021-09-13,2021,9,276000
4,2,1609,6625,2021-09-27,2021,9,285100
3,1,1381,5400,2021-08-09,2021,8,241000
3,1,951,5400,2021-08-13,2021,8,145000
3,2,1535,5400,2021-08-02,2021,8,270000
3,2,1477,5400,2021-03-26,2021,3,240000
3,2,1188,5625,2021-03-11,2021,3,210000
5,3,2112,5625,2021-03-18,2021,3,315000
4,2,2058,4859,2021-08-10,2021,8,282000
3,2,1476,5360,2021-08-17,2021,8,182000
3,1,1234,5896,2021-03-23,2021,3,220000
3,2,1032,5400,2021-04-22,2021,4,210000
3,2,1368,5040,2021-07-14,2021,7,287000
4,2,1433,5376,2021-08-09,2021,8,263500
3,2,1519,5376,2021-06-24,2021,6,210000
2,2,1265,5280,2021-06-18,2021,6,200000
2,2,1052,5280,2021-08-17,2021,8,266000
3,2,1440,5888,2021-04-07,2021,4,259000
3,2,1520,5632,2021-05-21,2021,5,232000
3,1,1038,4800,2021-04-13,2021,4,202000
3,1,1109,4800,2021-05-25,2021,5,194000
3,1,1155,5120,2021-06-18,2021,6,181000
3,1,1332,5120,2021-08-02,2021,8,245000
3,2,1473,4988,2021-04-12,2021,4,254000
3,1,1218,4800,2021-08-05,2021,8,196000
2,1,1165,4800,2021-04-30,2021,4,245000
3,2,1472,4800,2021-05-28,2021,5,300000
2,1,1163,5120,2021-04-16,2021,4,191000
3,2,1557,5120,2021-05-04,2021,5,271000
2,1,1084,5120,2021-05-19,2021,5,225000
3,2,1249,5120,2021-03-31,2021,3,214000
3,2,1424,5120,2021-02-12,2021,2,255000
3,1,1154,5120,2021-03-25,2021,3,182000
3,1,1224,5120,2021-01-20,2021,1,190000
3,2,1374,5120,2021-07-30,2021,7,210000
4,3,2115,6400,2021-01-25,2021,1,277500
4,1,1455,5120,2021-08-26,2021,8,285000
3,2,1301,5120,2021-03-26,2021,3,210000
3,2,1235,5080,2021-02-01,2021,2,167500
3,1,1019,5080,2021-06-10,2021,6,207000
3,1,1171,5000,2021-08-03,2021,8,206000
2,1,1189,5000,2021-08-02,2021,8,185000
4,2,1411,5040,2021-09-14,2021,9,200000
3,2,1341,5760,2021-05-13,2021,5,260000
6,2,2342,5520,2021-03-12,2021,3,181100
6,2,2342,5520,2021-08-09,2021,8,243000
3,2,1157,6350,2021-02-08,2021,2,176700
3,1,1107,6400,2021-03-09,2021,3,135000
2,2,1701,6400,2021-09-20,2021,9,240000
3,2,1208,5520,2021-03-23,2021,3,180400
3,1,1151,6400,2021-01-27,2021,1,175000
3,2,1168,5120,2021-05-12,2021,5,210000
3,2,1367,6528,2021-05-14,2021,5,250000
3,1,1503,6400,2021-07-01,2021,7,255000
4,2,1400,7320,2021-04-22,2021,4,250000
4,2,1964,5400,2021-08-24,2021,8,198000
3,3,1464,5600,2021-02-01,2021,2,123500
2,1,948,4050,2021-02-26,2021,2,148000
3,1,1160,5400,2021-09-28,2021,9,172000
4,2,1668,5400,2021-12-30,2021,12,249900
3,2,1575,5400,2021-07-29,2021,7,235000
3,2,1263,5120,2021-01-04,2021,1,193800
3,2,1431,5400,2021-07-09,2021,7,270000
4,2,2160,4800,2021-09-08,2021,9,214000
3,2,1808,5400,2021-01-28,2021,1,289200
3,2,1546,5950,2021-10-26,2021,10,260000
6,3,2697,6000,2021-01-27,2021,1,215000
4,2,1519,5400,2021-03-31,2021,3,271000
4,3,2513,5400,2021-05-28,2021,5,230000
3,2,1248,4691,2021-05-20,2021,5,200000
3,2,1646,5668,2021-06-02,2021,6,347000
3,2,1321,5778,2021-08-16,2021,8,270000
3,2,2334,4620,2021-04-30,2021,4,305000
4,2,1621,6148,2021-05-10,2021,5,230000
2,1,1296,4560,2021-06-24,2021,6,200000
4,2,1958,3996,2021-01-21,2021,1,84400
4,2,1980,3564,2021-02-01,2021,2,139900
3,1,1252,4800,2021-08-02,2021,8,147000
4,2,2407,5160,2021-08-24,2021,8,132500
4,2,1908,4800,2021-05-27,2021,5,170000
4,2,2300,4800,2021-08-26,2021,8,112500
5,2,2029,4800,2021-04-16,2021,4,117000
4,2,1986,5160,2021-08-27,2021,8,112500
4,2,1888,4800,2021-03-19,2021,3,127000
3,2,1591,6250,2021-04-12,2021,4,263000
3,3,2394,7038,2021-06-09,2021,6,315000
2,2,912,4800,2021-02-24,2021,2,156000
5,4,3312,7526,2021-02-09,2021,2,260000
4,3,2870,6850,2021-08-20,2021,8,320000
3,2,2001,5200,2021-08-09,2021,8,380000
3,2,1799,5076,2021-07-14,2021,7,300000
2,2,1405,5139,2021-07-23,2021,7,225000
4,2,1926,7296,2021-05-14,2021,5,362000
3,2,1727,6084,2021-05-13,2021,5,341000
2,2,1205,5120,2021-08-04,2021,8,213500
3,2,1694,5550,2021-07-12,2021,7,382000
3,1,1237,5500,2021-04-14,2021,4,241000
3,2,1501,4838,2021-02-16,2021,2,234000
3,2,1663,4715,2021-03-23,2021,3,306000
3,3,1350,5453,2021-02-15,2021,2,298000
4,4,2416,5406,2021-08-13,2021,8,430000
3,2,1620,5650,2021-04-30,2021,4,260100
3,2,1822,5304,2021-05-24,2021,5,301500
4,4,2009,4784,2021-01-05,2021,1,262900
3,2,1883,4876,2021-12-20,2021,12,349900
3,2,1363,5311,2021-03-30,2021,3,230000
3,2,1842,5040,2021-01-18,2021,1,275000
4,2,2038,5382,2021-06-04,2021,6,315500
3,2,1972,5537,2021-09-08,2021,9,314000
3,2,1840,5760,2021-05-13,2021,5,140000
3,1,1219,3840,2021-04-30,2021,4,137500
3,2,1094,4480,2021-08-05,2021,8,220500
5,2,2268,8960,2021-05-05,2021,5,129000
2,1,1131,3825,2021-04-14,2021,4,135000
3,3,1390,5760,2021-01-27,2021,1,151400
2,1,1107,5120,2021-08-24,2021,8,165000
3,1,1356,3840,2021-05-26,2021,5,195500
3,2,1756,5760,2021-09-20,2021,9,186000
3,2,1356,4352,2021-09-03,2021,9,183500
2,1,1111,3840,2021-01-25,2021,1,121000
4,3,1542,3840,2021-04-09,2021,4,232000
5,3,2875,4663,2021-04-19,2021,4,199000
2,1,756,5000,2021-08-25,2021,8,135000
4,2,1952,4970,2021-05-28,2021,5,201000
2,1,880,3840,2021-08-02,2021,8,125000
4,2,2494,5760,2021-05-20,2021,5,219000
4,2,2236,5680,2021-06-11,2021,6,195000
4,2,2083,6390,2021-03-17,2021,3,155000
4,2,2176,5535,2021-05-11,2021,5,160000
4,3,1656,5760,2021-03-11,2021,3,210000
3,1,1843,5120,2021-02-19,2021,2,190000
4,2,1944,5160,2021-08-17,2021,8,150000
4,2,2261,4760,2021-08-04,2021,8,130500
4,2,1356,3840,2021-04-19,2021,4,140000
4,1,1588,3840,2021-08-19,2021,8,85000
3,1,1451,3840,2021-04-02,2021,4,119900
3,1,1466,3840,2021-09-10,2021,9,145000
4,2,1821,3840,2021-07-28,2021,7,85000
3,1,1254,3880,2021-04-02,2021,4,93000
3,1,1258,4480,2021-07-15,2021,7,101000
6,2,2402,4816,2021-08-06,2021,8,115000
3,1,1759,4816,2021-03-26,2021,3,138000
5,2,2261,4480,2021-04-16,2021,4,100000
4,3,1935,4640,2021-05-28,2021,5,176700
6,3,2815,4640,2021-05-26,2021,5,135000
4,2,2652,4640,2021-02-18,2021,2,170000
5,3,1988,4640,2021-05-06,2021,5,200000
4,2,2048,4640,2021-06-03,2021,6,155000
5,3,2068,4800,2021-05-04,2021,5,157000
4,2,2352,4902,2021-03-01,2021,3,90000
4,2,1510,4268,2021-06-11,2021,6,183800
4,2,1946,4224,2021-08-31,2021,8,150000
3,2,1141,4268,2021-03-31,2021,3,182900
3,2,1632,4760,2021-03-23,2021,3,170000
4,1,1925,4680,2021-03-31,2021,3,125000
3,2,1670,4680,2021-03-03,2021,3,148900
4,2,2519,4800,2021-03-25,2021,3,104900
3,2,1905,4800,2021-05-04,2021,5,180000
4,1,1813,4800,2021-04-19,2021,4,86000
5,1,1789,4800,2021-09-10,2021,9,127000
4,2,2035,4800,2021-05-12,2021,5,129000
2,1,1088,4640,2021-05-17,2021,5,115000
3,2,1389,4640,2021-04-28,2021,4,149900
4,2,2394,4524,2021-09-03,2021,9,154500
6,3,3289,4524,2021-07-13,2021,7,201000
4,2,2480,4640,2021-06-26,2021,6,145000
2,1,1092,4640,2021-07-19,2021,7,155000
